ticker,rating_date,year_qtr,rating_simplified,investment_grade,filing_path
ADSW,2016-10-20,2016_Q4,B,0,sec_filings/ADSW/2016_Q4.txt
ZTS,2015-01-30,2015_Q1,BBB,1,sec_filings/ZTS/2015_Q1.txt
ZTS,2016-12-23,2016_Q4,BBB,1,sec_filings/ZTS/2016_Q4.txt
ZTS,2016-01-22,2016_Q1,BBB,1,sec_filings/ZTS/2016_Q1.txt
ZTS,2014-01-31,2014_Q1,BBB,1,sec_filings/ZTS/2014_Q1.txt
PSXP,2016-10-11,2016_Q4,BBB,1,sec_filings/PSXP/2016_Q4.txt
PSXP,2015-02-18,2015_Q1,BBB,1,sec_filings/PSXP/2015_Q1.txt
PSXP,2015-10-19,2015_Q4,BBB,1,sec_filings/PSXP/2015_Q4.txt
LRCX,2015-03-05,2015_Q1,BBB,1,sec_filings/LRCX/2015_Q1.txt
LRCX,2016-05-23,2016_Q2,BBB,1,sec_filings/LRCX/2016_Q2.txt
LRCX,2011-12-15,2011_Q4,BB,0,sec_filings/LRCX/2011_Q4.txt
LRCX,2016-10-27,2016_Q4,BBB,1,sec_filings/LRCX/2016_Q4.txt
STM,2013-03-15,2013_Q1,BBB,1,sec_filings/STM/2013_Q1.txt
STM,2013-07-08,2013_Q3,BBB,1,sec_filings/STM/2013_Q3.txt
STM,2016-02-24,2016_Q1,BB,0,sec_filings/STM/2016_Q1.txt
STM,2014-07-03,2014_Q3,BBB,1,sec_filings/STM/2014_Q3.txt
STM,2016-12-02,2016_Q4,BBB,1,sec_filings/STM/2016_Q4.txt
STM,2012-06-15,2012_Q2,BBB,1,sec_filings/STM/2012_Q2.txt
CMCO,2012-06-15,2012_Q2,B,0,sec_filings/CMCO/2012_Q2.txt
CAH,2013-03-20,2013_Q1,A,1,sec_filings/CAH/2013_Q1.txt
CAH,2015-09-03,2015_Q3,A,1,sec_filings/CAH/2015_Q3.txt
CAH,2015-06-16,2015_Q2,A,1,sec_filings/CAH/2015_Q2.txt
SSP,2014-10-31,2014_Q4,BB,0,sec_filings/SSP/2014_Q4.txt
PGR,2012-06-15,2012_Q2,A,1,sec_filings/PGR/2012_Q2.txt
PGR,2015-01-21,2015_Q1,A,1,sec_filings/PGR/2015_Q1.txt
PGR,2016-08-22,2016_Q3,A,1,sec_filings/PGR/2016_Q3.txt
PGR,2014-04-22,2014_Q2,A,1,sec_filings/PGR/2014_Q2.txt
UPS,2012-08-28,2012_Q3,AA,1,sec_filings/UPS/2012_Q3.txt
UPS,2012-02-17,2012_Q1,AA,1,sec_filings/UPS/2012_Q1.txt
GME,2014-09-22,2014_Q3,BBB,1,sec_filings/GME/2014_Q3.txt
GME,2016-03-02,2016_Q1,BB,0,sec_filings/GME/2016_Q1.txt
BLDR,2016-07-22,2016_Q3,B,0,sec_filings/BLDR/2016_Q3.txt
BLDR,2015-07-13,2015_Q3,B,0,sec_filings/BLDR/2015_Q3.txt
CKH,2016-03-14,2016_Q1,CCC,0,sec_filings/CKH/2016_Q1.txt
CKH,2014-04-09,2014_Q2,BB,0,sec_filings/CKH/2014_Q2.txt
CKH,2014-11-03,2014_Q4,BB,0,sec_filings/CKH/2014_Q4.txt
CKH,2012-06-15,2012_Q2,BB,0,sec_filings/CKH/2012_Q2.txt
ACM,2014-10-20,2014_Q4,BB,0,sec_filings/ACM/2014_Q4.txt
ACM,2015-10-16,2015_Q4,BB,0,sec_filings/ACM/2015_Q4.txt
ACM,2016-10-20,2016_Q4,BB,0,sec_filings/ACM/2016_Q4.txt
GHC,2012-08-10,2012_Q3,BBB,1,sec_filings/GHC/2012_Q3.txt
GHC,2014-06-26,2014_Q2,BBB,1,sec_filings/GHC/2014_Q2.txt
GHC,2012-06-15,2012_Q2,A,1,sec_filings/GHC/2012_Q2.txt
GHC,2015-06-24,2015_Q2,BB,0,sec_filings/GHC/2015_Q2.txt
FLEX,2012-06-15,2012_Q2,BBB,1,sec_filings/FLEX/2012_Q2.txt
FLEX,2016-06-09,2016_Q2,BBB,1,sec_filings/FLEX/2016_Q2.txt
FLEX,2015-06-03,2015_Q2,BB,0,sec_filings/FLEX/2015_Q2.txt
FLEX,2013-02-12,2013_Q1,BB,0,sec_filings/FLEX/2013_Q1.txt
FLEX,2016-12-01,2016_Q4,BBB,1,sec_filings/FLEX/2016_Q4.txt
FLEX,2013-09-27,2013_Q3,BB,0,sec_filings/FLEX/2013_Q3.txt
HBI,2013-12-11,2013_Q4,BB,0,sec_filings/HBI/2013_Q4.txt
HBI,2016-05-17,2016_Q2,BB,0,sec_filings/HBI/2016_Q2.txt
HBI,2016-08-31,2016_Q3,BB,0,sec_filings/HBI/2016_Q3.txt
USM,2013-07-15,2013_Q3,BBB,1,sec_filings/USM/2013_Q3.txt
USM,2015-01-23,2015_Q1,BB,0,sec_filings/USM/2015_Q1.txt
USM,2015-11-19,2015_Q4,BB,0,sec_filings/USM/2015_Q4.txt
USM,2012-06-15,2012_Q2,BBB,1,sec_filings/USM/2012_Q2.txt
USM,2016-10-06,2016_Q4,BB,0,sec_filings/USM/2016_Q4.txt
ACIW,2013-11-26,2013_Q4,BB,0,sec_filings/ACIW/2013_Q4.txt
RPM,2012-10-19,2012_Q4,BBB,1,sec_filings/RPM/2012_Q4.txt
RPM,2015-04-16,2015_Q2,BBB,1,sec_filings/RPM/2015_Q2.txt
RPM,2014-01-17,2014_Q1,BBB,1,sec_filings/RPM/2014_Q1.txt
RPM,2015-08-20,2015_Q3,BBB,1,sec_filings/RPM/2015_Q3.txt
RPM,2012-06-15,2012_Q2,BBB,1,sec_filings/RPM/2012_Q2.txt
AMAG,2015-10-12,2015_Q4,B,0,sec_filings/AMAG/2015_Q4.txt
AMAG,2016-10-10,2016_Q4,BB,0,sec_filings/AMAG/2016_Q4.txt
TPC,2012-09-14,2012_Q3,B,0,sec_filings/TPC/2012_Q3.txt
TPC,2014-11-20,2014_Q4,BB,0,sec_filings/TPC/2014_Q4.txt
TPC,2016-06-10,2016_Q2,BB,0,sec_filings/TPC/2016_Q2.txt
TPC,2016-11-03,2016_Q4,B,0,sec_filings/TPC/2016_Q4.txt
TPC,2013-09-05,2013_Q3,BB,0,sec_filings/TPC/2013_Q3.txt
TPC,2010-11-19,2010_Q4,BB,0,sec_filings/TPC/2010_Q4.txt
TPC,2011-11-11,2011_Q4,BB,0,sec_filings/TPC/2011_Q4.txt
ACN,2016-09-22,2016_Q3,A,1,sec_filings/ACN/2016_Q3.txt
ACN,2015-09-11,2015_Q3,A,1,sec_filings/ACN/2015_Q3.txt
ACN,2012-06-15,2012_Q2,A,1,sec_filings/ACN/2012_Q2.txt
ACN,2014-09-30,2014_Q3,A,1,sec_filings/ACN/2014_Q3.txt
ACN,2012-07-24,2012_Q3,A,1,sec_filings/ACN/2012_Q3.txt
ACN,2013-08-02,2013_Q3,A,1,sec_filings/ACN/2013_Q3.txt
HRC,2015-07-21,2015_Q3,BB,0,sec_filings/HRC/2015_Q3.txt
HRC,2016-11-01,2016_Q4,BB,0,sec_filings/HRC/2016_Q4.txt
HRC,2015-06-17,2015_Q2,BBB,1,sec_filings/HRC/2015_Q2.txt
ERJ,2012-06-15,2012_Q2,BBB,1,sec_filings/ERJ/2012_Q2.txt
ERJ,2016-04-19,2016_Q2,BBB,1,sec_filings/ERJ/2016_Q2.txt
DCP,2014-09-23,2014_Q3,BBB,1,sec_filings/DCP/2014_Q3.txt
DCP,2015-11-13,2015_Q4,BB,0,sec_filings/DCP/2015_Q4.txt
TPX,2016-09-20,2016_Q3,BB,0,sec_filings/TPX/2016_Q3.txt
TPX,2016-02-26,2016_Q1,BB,0,sec_filings/TPX/2016_Q1.txt
CRK,2016-05-20,2016_Q2,B,0,sec_filings/CRK/2016_Q2.txt
CRK,2016-09-20,2016_Q3,CCC,0,sec_filings/CRK/2016_Q3.txt
CRK,2015-04-30,2015_Q2,B,0,sec_filings/CRK/2015_Q2.txt
POST,2015-05-13,2015_Q2,B,0,sec_filings/POST/2015_Q2.txt
POST,2016-12-14,2016_Q4,B,0,sec_filings/POST/2016_Q4.txt
POST,2015-08-10,2015_Q3,B,0,sec_filings/POST/2015_Q3.txt
POST,2014-05-20,2014_Q2,B,0,sec_filings/POST/2014_Q2.txt
ASNA,2015-06-26,2015_Q2,BB,0,sec_filings/ASNA/2015_Q2.txt
ASNA,2016-06-03,2016_Q2,BB,0,sec_filings/ASNA/2016_Q2.txt
CCOI,2015-02-20,2015_Q1,B,0,sec_filings/CCOI/2015_Q1.txt
CCOI,2016-01-28,2016_Q1,B,0,sec_filings/CCOI/2016_Q1.txt
CCOI,2016-11-28,2016_Q4,B,0,sec_filings/CCOI/2016_Q4.txt
CCOI,2012-02-29,2012_Q1,B,0,sec_filings/CCOI/2012_Q1.txt
CCOI,2014-04-01,2014_Q2,B,0,sec_filings/CCOI/2014_Q2.txt
CCOI,2011-02-16,2011_Q1,B,0,sec_filings/CCOI/2011_Q1.txt
CCOI,2013-02-20,2013_Q1,B,0,sec_filings/CCOI/2013_Q1.txt
Y,2016-01-27,2016_Q1,BBB,1,sec_filings/Y/2016_Q1.txt
Y,2012-06-15,2012_Q2,BBB,1,sec_filings/Y/2012_Q2.txt
Y,2014-09-02,2014_Q3,BBB,1,sec_filings/Y/2014_Q3.txt
FTI,2016-04-26,2016_Q2,BBB,1,sec_filings/FTI/2016_Q2.txt
EGO,2016-03-31,2016_Q1,B,0,sec_filings/EGO/2016_Q1.txt
EGO,2016-09-21,2016_Q3,BB,0,sec_filings/EGO/2016_Q3.txt
EGO,2014-09-09,2014_Q3,BB,0,sec_filings/EGO/2014_Q3.txt
EGO,2013-08-16,2013_Q3,BB,0,sec_filings/EGO/2013_Q3.txt
IRM,2014-12-18,2014_Q4,B,0,sec_filings/IRM/2014_Q4.txt
IRM,2012-06-15,2012_Q2,B,0,sec_filings/IRM/2012_Q2.txt
HLT,2014-11-20,2014_Q4,BB,0,sec_filings/HLT/2014_Q4.txt
HLT,2015-11-11,2015_Q4,BB,0,sec_filings/HLT/2015_Q4.txt
AXTA,2015-04-09,2015_Q2,B,0,sec_filings/AXTA/2015_Q2.txt
BBBY,2016-01-12,2016_Q1,BBB,1,sec_filings/BBBY/2016_Q1.txt
BBBY,2014-07-14,2014_Q3,BBB,1,sec_filings/BBBY/2014_Q3.txt
BBBY,2016-07-25,2016_Q3,BBB,1,sec_filings/BBBY/2016_Q3.txt
UIS,2014-02-14,2014_Q1,BB,0,sec_filings/UIS/2014_Q1.txt
UIS,2015-09-04,2015_Q3,BB,0,sec_filings/UIS/2015_Q3.txt
UIS,2014-10-27,2014_Q4,BB,0,sec_filings/UIS/2014_Q4.txt
UIS,2012-08-16,2012_Q3,B,0,sec_filings/UIS/2012_Q3.txt
UIS,2012-06-15,2012_Q2,BB,0,sec_filings/UIS/2012_Q2.txt
LEU,2013-09-25,2013_Q3,B,0,sec_filings/LEU/2013_Q3.txt
MTX,2015-06-05,2015_Q2,BB,0,sec_filings/MTX/2015_Q2.txt
MTX,2014-06-10,2014_Q2,BB,0,sec_filings/MTX/2014_Q2.txt
MTX,2015-07-21,2015_Q3,BB,0,sec_filings/MTX/2015_Q3.txt
LPI,2015-01-27,2015_Q1,B,0,sec_filings/LPI/2015_Q1.txt
LPI,2016-01-22,2016_Q1,B,0,sec_filings/LPI/2016_Q1.txt
LPI,2012-04-24,2012_Q2,B,0,sec_filings/LPI/2012_Q2.txt
LPI,2013-01-28,2013_Q1,B,0,sec_filings/LPI/2013_Q1.txt
LPI,2016-11-07,2016_Q4,B,0,sec_filings/LPI/2016_Q4.txt
LPI,2014-01-30,2014_Q1,B,0,sec_filings/LPI/2014_Q1.txt
AR,2015-03-06,2015_Q1,BB,0,sec_filings/AR/2015_Q1.txt
AR,2016-03-10,2016_Q1,BB,0,sec_filings/AR/2016_Q1.txt
AR,2016-09-27,2016_Q3,BB,0,sec_filings/AR/2016_Q3.txt
MPC,2014-09-03,2014_Q3,BBB,1,sec_filings/MPC/2014_Q3.txt
MPC,2015-12-07,2015_Q4,BBB,1,sec_filings/MPC/2015_Q4.txt
MPC,2011-07-01,2011_Q3,BBB,1,sec_filings/MPC/2011_Q3.txt
GFF,2014-03-07,2014_Q1,BB,0,sec_filings/GFF/2014_Q1.txt
GFF,2012-02-29,2012_Q1,BB,0,sec_filings/GFF/2012_Q1.txt
GFF,2015-04-10,2015_Q2,BB,0,sec_filings/GFF/2015_Q2.txt
GFF,2016-02-24,2016_Q1,BB,0,sec_filings/GFF/2016_Q1.txt
GFF,2011-03-24,2011_Q1,BB,0,sec_filings/GFF/2011_Q1.txt
GFF,2013-02-27,2013_Q1,BB,0,sec_filings/GFF/2013_Q1.txt
PKG,2012-06-15,2012_Q2,BBB,1,sec_filings/PKG/2012_Q2.txt
PKG,2014-09-02,2014_Q3,BBB,1,sec_filings/PKG/2014_Q3.txt
PKG,2013-10-15,2013_Q4,BBB,1,sec_filings/PKG/2013_Q4.txt
L,2012-06-15,2012_Q2,A,1,sec_filings/L/2012_Q2.txt
SLGN,2013-11-11,2013_Q4,BB,0,sec_filings/SLGN/2013_Q4.txt
SLGN,2014-07-24,2014_Q3,BB,0,sec_filings/SLGN/2014_Q3.txt
SLGN,2012-06-15,2012_Q2,BB,0,sec_filings/SLGN/2012_Q2.txt
SLGN,2015-10-23,2015_Q4,BB,0,sec_filings/SLGN/2015_Q4.txt
HUM,2012-12-05,2012_Q4,BBB,1,sec_filings/HUM/2012_Q4.txt
HUM,2012-06-15,2012_Q2,BBB,1,sec_filings/HUM/2012_Q2.txt
HUM,2014-09-16,2014_Q3,BBB,1,sec_filings/HUM/2014_Q3.txt
DLX,2015-04-28,2015_Q2,BBB,1,sec_filings/DLX/2015_Q2.txt
DLX,2014-05-12,2014_Q2,BBB,1,sec_filings/DLX/2014_Q2.txt
DLX,2012-06-15,2012_Q2,BB,0,sec_filings/DLX/2012_Q2.txt
DLX,2015-10-15,2015_Q4,BBB,1,sec_filings/DLX/2015_Q4.txt
DLX,2012-11-09,2012_Q4,BB,0,sec_filings/DLX/2012_Q4.txt
LII,2012-06-15,2012_Q2,BBB,1,sec_filings/LII/2012_Q2.txt
LII,2015-07-21,2015_Q3,A,1,sec_filings/LII/2015_Q3.txt
LII,2015-04-22,2015_Q2,A,1,sec_filings/LII/2015_Q2.txt
LII,2016-10-25,2016_Q4,BBB,1,sec_filings/LII/2016_Q4.txt
NOK,2011-08-02,2011_Q3,BBB,1,sec_filings/NOK/2011_Q3.txt
NOK,2011-06-09,2011_Q2,BBB,1,sec_filings/NOK/2011_Q2.txt
NOK,2014-05-15,2014_Q2,BB,0,sec_filings/NOK/2014_Q2.txt
NOK,2012-07-20,2012_Q3,BB,0,sec_filings/NOK/2012_Q3.txt
ITT,2014-12-04,2014_Q4,BBB,1,sec_filings/ITT/2014_Q4.txt
ITT,2016-05-16,2016_Q2,BBB,1,sec_filings/ITT/2016_Q2.txt
MERC,2014-11-12,2014_Q4,B,0,sec_filings/MERC/2014_Q4.txt
MERC,2016-10-20,2016_Q4,BB,0,sec_filings/MERC/2016_Q4.txt
MERC,2015-11-26,2015_Q4,B,0,sec_filings/MERC/2015_Q4.txt
COST,2012-06-15,2012_Q2,A,1,sec_filings/COST/2012_Q2.txt
COST,2014-10-09,2014_Q4,AA,1,sec_filings/COST/2014_Q4.txt
COST,2014-04-14,2014_Q2,AA,1,sec_filings/COST/2014_Q2.txt
COST,2012-11-28,2012_Q4,A,1,sec_filings/COST/2012_Q4.txt
COST,2015-10-05,2015_Q4,AA,1,sec_filings/COST/2015_Q4.txt
WM,2013-11-26,2013_Q4,BBB,1,sec_filings/WM/2013_Q4.txt
RDN,2013-02-27,2013_Q1,CCC,0,sec_filings/RDN/2013_Q1.txt
RDN,2012-06-15,2012_Q2,CCC,0,sec_filings/RDN/2012_Q2.txt
CAG,2015-07-01,2015_Q3,BBB,1,sec_filings/CAG/2015_Q3.txt
CFX,2015-06-05,2015_Q2,BB,0,sec_filings/CFX/2015_Q2.txt
CFX,2016-12-01,2016_Q4,BB,0,sec_filings/CFX/2016_Q4.txt
CFX,2016-03-25,2016_Q1,BB,0,sec_filings/CFX/2016_Q1.txt
CFX,2013-10-21,2013_Q4,BB,0,sec_filings/CFX/2013_Q4.txt
CFX,2013-02-27,2013_Q1,BB,0,sec_filings/CFX/2013_Q1.txt
VIV,2012-09-11,2012_Q3,BBB,1,sec_filings/VIV/2012_Q3.txt
ENS,2015-08-25,2015_Q3,BB,0,sec_filings/ENS/2015_Q3.txt
ENS,2012-06-15,2012_Q2,B,0,sec_filings/ENS/2012_Q2.txt
ENS,2016-07-14,2016_Q3,BB,0,sec_filings/ENS/2016_Q3.txt
ENS,2015-04-06,2015_Q2,BB,0,sec_filings/ENS/2015_Q2.txt
ENS,2013-08-16,2013_Q3,BB,0,sec_filings/ENS/2013_Q3.txt
PDCE,2015-07-01,2015_Q3,B,0,sec_filings/PDCE/2015_Q3.txt
PDCE,2016-09-09,2016_Q3,B,0,sec_filings/PDCE/2016_Q3.txt
BYD,2013-12-12,2013_Q4,CCC,0,sec_filings/BYD/2013_Q4.txt
BYD,2016-08-05,2016_Q3,B,0,sec_filings/BYD/2016_Q3.txt
BYD,2016-06-01,2016_Q2,B,0,sec_filings/BYD/2016_Q2.txt
BYD,2012-06-15,2012_Q2,CCC,0,sec_filings/BYD/2012_Q2.txt
CPAC,2015-02-24,2015_Q1,BB,0,sec_filings/CPAC/2015_Q1.txt
MBI,2012-06-15,2012_Q2,B,0,sec_filings/MBI/2012_Q2.txt
MBI,2012-11-19,2012_Q4,CCC,0,sec_filings/MBI/2012_Q4.txt
MBI,2014-05-21,2014_Q2,BB,0,sec_filings/MBI/2014_Q2.txt
BP,2012-06-15,2012_Q2,A,1,sec_filings/BP/2012_Q2.txt
VIAV,2013-06-07,2013_Q2,BB,0,sec_filings/VIAV/2013_Q2.txt
VIAV,2013-10-03,2013_Q4,BB,0,sec_filings/VIAV/2013_Q4.txt
GCP,2016-01-12,2016_Q1,BB,0,sec_filings/GCP/2016_Q1.txt
SMTC,2012-06-15,2012_Q2,BB,0,sec_filings/SMTC/2012_Q2.txt
INFO,2016-07-26,2016_Q3,BB,0,sec_filings/INFO/2016_Q3.txt
INFO,2016-06-28,2016_Q2,BB,0,sec_filings/INFO/2016_Q2.txt
MDCA,2016-03-17,2016_Q1,B,0,sec_filings/MDCA/2016_Q1.txt
MDCA,2016-11-23,2016_Q4,B,0,sec_filings/MDCA/2016_Q4.txt
CLH,2012-11-27,2012_Q4,BB,0,sec_filings/CLH/2012_Q4.txt
SGU,2015-12-22,2015_Q4,B,0,sec_filings/SGU/2015_Q4.txt
SGU,2014-09-03,2014_Q3,B,0,sec_filings/SGU/2014_Q3.txt
SGU,2013-09-04,2013_Q3,B,0,sec_filings/SGU/2013_Q3.txt
PEG,2016-11-02,2016_Q4,BBB,1,sec_filings/PEG/2016_Q4.txt
PEG,2012-06-15,2012_Q2,BBB,1,sec_filings/PEG/2012_Q2.txt
HCHC,2014-11-06,2014_Q4,CCC,0,sec_filings/HCHC/2014_Q4.txt
HCHC,2016-10-24,2016_Q4,B,0,sec_filings/HCHC/2016_Q4.txt
HCHC,2015-12-15,2015_Q4,B,0,sec_filings/HCHC/2015_Q4.txt
CE,2012-06-15,2012_Q2,BB,0,sec_filings/CE/2012_Q2.txt
DISH,2016-08-02,2016_Q3,B,0,sec_filings/DISH/2016_Q3.txt
APH,2014-09-09,2014_Q3,BBB,1,sec_filings/APH/2014_Q3.txt
APH,2012-06-15,2012_Q2,BBB,1,sec_filings/APH/2012_Q2.txt
APH,2014-01-23,2014_Q1,BBB,1,sec_filings/APH/2014_Q1.txt
EAT,2016-09-13,2016_Q3,BB,0,sec_filings/EAT/2016_Q3.txt
NEU,2016-01-15,2016_Q1,BBB,1,sec_filings/NEU/2016_Q1.txt
NEU,2012-12-13,2012_Q4,BBB,1,sec_filings/NEU/2012_Q4.txt
NEU,2014-01-13,2014_Q1,BBB,1,sec_filings/NEU/2014_Q1.txt
NEU,2015-01-08,2015_Q1,BBB,1,sec_filings/NEU/2015_Q1.txt
GPI,2015-12-03,2015_Q4,BB,0,sec_filings/GPI/2015_Q4.txt
GPI,2016-10-21,2016_Q4,BB,0,sec_filings/GPI/2016_Q4.txt
GPI,2014-05-12,2014_Q2,BB,0,sec_filings/GPI/2014_Q2.txt
GPI,2014-11-26,2014_Q4,BB,0,sec_filings/GPI/2014_Q4.txt
SGMS,2013-01-31,2013_Q1,BB,0,sec_filings/SGMS/2013_Q1.txt
SGMS,2014-11-25,2014_Q4,CCC,0,sec_filings/SGMS/2014_Q4.txt
SGMS,2012-06-15,2012_Q2,B,0,sec_filings/SGMS/2012_Q2.txt
SGMS,2013-11-12,2013_Q4,B,0,sec_filings/SGMS/2013_Q4.txt
SALM,2013-08-21,2013_Q3,B,0,sec_filings/SALM/2013_Q3.txt
SALM,2016-08-15,2016_Q3,B,0,sec_filings/SALM/2016_Q3.txt
SALM,2014-08-05,2014_Q3,B,0,sec_filings/SALM/2014_Q3.txt
SALM,2013-03-04,2013_Q1,B,0,sec_filings/SALM/2013_Q1.txt
SALM,2016-02-08,2016_Q1,B,0,sec_filings/SALM/2016_Q1.txt
XIN,2016-08-24,2016_Q3,B,0,sec_filings/XIN/2016_Q3.txt
XIN,2014-11-17,2014_Q4,B,0,sec_filings/XIN/2014_Q4.txt
XIN,2013-04-17,2013_Q2,B,0,sec_filings/XIN/2013_Q2.txt
XIN,2014-06-16,2014_Q2,B,0,sec_filings/XIN/2014_Q2.txt
AMD,2012-10-12,2012_Q4,BB,0,sec_filings/AMD/2012_Q4.txt
MTG,2012-06-15,2012_Q2,CCC,0,sec_filings/MTG/2012_Q2.txt
CRL,2016-03-31,2016_Q1,BBB,1,sec_filings/CRL/2016_Q1.txt
CRL,2015-04-24,2015_Q2,BBB,1,sec_filings/CRL/2015_Q2.txt
LVS,2015-12-22,2015_Q4,BB,0,sec_filings/LVS/2015_Q4.txt
SEM,2014-11-19,2014_Q4,B,0,sec_filings/SEM/2014_Q4.txt
SEM,2013-02-12,2013_Q1,B,0,sec_filings/SEM/2013_Q1.txt
SEM,2015-11-16,2015_Q4,B,0,sec_filings/SEM/2015_Q4.txt
SEM,2016-11-17,2016_Q4,B,0,sec_filings/SEM/2016_Q4.txt
SEM,2013-10-16,2013_Q4,B,0,sec_filings/SEM/2013_Q4.txt
LSCC,2015-09-29,2015_Q3,B,0,sec_filings/LSCC/2015_Q3.txt
LSCC,2016-11-07,2016_Q4,B,0,sec_filings/LSCC/2016_Q4.txt
EQIX,2016-07-25,2016_Q3,BBB,1,sec_filings/EQIX/2016_Q3.txt
CNC,2016-01-26,2016_Q1,BB,0,sec_filings/CNC/2016_Q1.txt
CNC,2014-04-24,2014_Q2,BB,0,sec_filings/CNC/2014_Q2.txt
CNC,2012-06-15,2012_Q2,BB,0,sec_filings/CNC/2012_Q2.txt
CNC,2012-11-02,2012_Q4,BB,0,sec_filings/CNC/2012_Q4.txt
CNC,2016-10-26,2016_Q4,BB,0,sec_filings/CNC/2016_Q4.txt
ALGT,2016-09-14,2016_Q3,BB,0,sec_filings/ALGT/2016_Q3.txt
ALGT,2016-06-24,2016_Q2,BB,0,sec_filings/ALGT/2016_Q2.txt
ALGT,2014-06-16,2014_Q2,BB,0,sec_filings/ALGT/2014_Q2.txt
ALGT,2015-06-25,2015_Q2,BB,0,sec_filings/ALGT/2015_Q2.txt
TTC,2012-06-15,2012_Q2,BBB,1,sec_filings/TTC/2012_Q2.txt
TECD,2016-09-22,2016_Q3,BBB,1,sec_filings/TECD/2016_Q3.txt
TECD,2012-09-14,2012_Q3,BBB,1,sec_filings/TECD/2012_Q3.txt
STLD,2014-09-04,2014_Q3,BB,0,sec_filings/STLD/2014_Q3.txt
GOOG,2016-08-02,2016_Q3,AA,1,sec_filings/GOOG/2016_Q3.txt
GOOG,2016-02-12,2016_Q1,AA,1,sec_filings/GOOG/2016_Q1.txt
V,2015-12-09,2015_Q4,A,1,sec_filings/V/2015_Q4.txt
COTY,2016-10-03,2016_Q4,BB,0,sec_filings/COTY/2016_Q4.txt
GPOR,2016-10-06,2016_Q4,B,0,sec_filings/GPOR/2016_Q4.txt
UHS,2015-04-29,2015_Q2,BBB,1,sec_filings/UHS/2015_Q2.txt
UHS,2014-05-14,2014_Q2,BBB,1,sec_filings/UHS/2014_Q2.txt
UHS,2015-11-18,2015_Q4,BBB,1,sec_filings/UHS/2015_Q4.txt
FTV,2016-09-06,2016_Q3,BBB,1,sec_filings/FTV/2016_Q3.txt
GOGO,2016-05-18,2016_Q2,CCC,0,sec_filings/GOGO/2016_Q2.txt
WAB,2016-10-31,2016_Q4,BBB,1,sec_filings/WAB/2016_Q4.txt
WAB,2012-06-15,2012_Q2,BB,0,sec_filings/WAB/2012_Q2.txt
WAB,2013-06-05,2013_Q2,BBB,1,sec_filings/WAB/2013_Q2.txt
WAB,2013-08-05,2013_Q3,BBB,1,sec_filings/WAB/2013_Q3.txt
XYL,2016-10-04,2016_Q4,BBB,1,sec_filings/XYL/2016_Q4.txt
XYL,2016-03-11,2016_Q1,BBB,1,sec_filings/XYL/2016_Q1.txt
SJM,2015-03-10,2015_Q1,BBB,1,sec_filings/SJM/2015_Q1.txt
SJM,2012-06-15,2012_Q2,A,1,sec_filings/SJM/2012_Q2.txt
RFP,2013-09-04,2013_Q3,BB,0,sec_filings/RFP/2013_Q3.txt
RFP,2015-05-29,2015_Q2,BB,0,sec_filings/RFP/2015_Q2.txt
RFP,2016-05-26,2016_Q2,BB,0,sec_filings/RFP/2016_Q2.txt
RFP,2016-09-08,2016_Q3,B,0,sec_filings/RFP/2016_Q3.txt
RFP,2013-04-24,2013_Q2,BB,0,sec_filings/RFP/2013_Q2.txt
ALV,2016-10-24,2016_Q4,A,1,sec_filings/ALV/2016_Q4.txt
CATM,2016-07-19,2016_Q3,BBB,1,sec_filings/CATM/2016_Q3.txt
CATM,2014-07-14,2014_Q3,BBB,1,sec_filings/CATM/2014_Q3.txt
CATM,2015-07-31,2015_Q3,BBB,1,sec_filings/CATM/2015_Q3.txt
MTSC,2016-06-14,2016_Q2,B,0,sec_filings/MTSC/2016_Q2.txt
OEC,2014-08-11,2014_Q3,B,0,sec_filings/OEC/2014_Q3.txt
HII,2016-02-17,2016_Q1,BBB,1,sec_filings/HII/2016_Q1.txt
HII,2014-11-17,2014_Q4,BB,0,sec_filings/HII/2014_Q4.txt
HII,2016-12-16,2016_Q4,BBB,1,sec_filings/HII/2016_Q4.txt
TRS,2012-06-15,2012_Q2,B,0,sec_filings/TRS/2012_Q2.txt
EW,2013-09-24,2013_Q3,BBB,1,sec_filings/EW/2013_Q3.txt
BGG,2014-05-16,2014_Q2,BB,0,sec_filings/BGG/2014_Q2.txt
BGG,2015-01-23,2015_Q1,BB,0,sec_filings/BGG/2015_Q1.txt
BGG,2015-08-25,2015_Q3,BB,0,sec_filings/BGG/2015_Q3.txt
EXP,2016-07-25,2016_Q3,BB,0,sec_filings/EXP/2016_Q3.txt
XRAY,2012-06-15,2012_Q2,BBB,1,sec_filings/XRAY/2012_Q2.txt
BTI,2016-10-24,2016_Q4,A,1,sec_filings/BTI/2016_Q4.txt
ALKS,2012-09-07,2012_Q3,BB,0,sec_filings/ALKS/2012_Q3.txt
ALKS,2014-08-27,2014_Q3,BB,0,sec_filings/ALKS/2014_Q3.txt
ALKS,2016-03-09,2016_Q1,BB,0,sec_filings/ALKS/2016_Q1.txt
SMG,2015-10-15,2015_Q4,B,0,sec_filings/SMG/2015_Q4.txt
SMG,2012-06-15,2012_Q2,B,0,sec_filings/SMG/2012_Q2.txt
SMG,2016-12-12,2016_Q4,B,0,sec_filings/SMG/2016_Q4.txt
